source_id,field,id,ra,dec,region,sky_group,sky_group_size,in_support,bands_complete,in_hviding25_A1,in_hviding25_B1,in_barro25,in_degraaff26,in_perger25,in_kocevski24,spectrum_eligible,test_evaluable_source,verdict_source,test_evaluable_row,verdict_row,label,label_strict,ambiguous,final_class,verdict_rule,ambiguity_reason,z_spec,z_spec_source,z_list,z_archive,archive_grade
132508,primer-uds-north,33450,34.47883175922554,-5.158346827949447,UDS,126763,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
132789,primer-uds-south,36602,34.47930242653421,-5.259350527694695,UDS,127032,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
132831,primer-uds-north,27560,34.47939113105397,-5.16736709692356,UDS,127072,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
132860,primer-uds-south,70441,34.47944541598865,-5.200891028766991,UDS,127100,1,True,True,False,False,False,False,False,False,True,True,False,False,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
132967,primer-uds-south,62822,34.47965681074572,-5.215826015400506,UDS,127135,3,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
132979,primer-uds-north,52096,34.47968305987596,-5.132377647788404,UDS,127214,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
133009,primer-uds-north,30708,34.47973804696001,-5.1622053556385055,UDS,127243,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
133219,primer-uds-north,66145,34.4801648117109,-5.112523052458285,UDS,127446,1,True,True,False,False,False,False,False,False,True,False,False,False,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
133237,primer-uds-north,27651,34.48019239960023,-5.166350590987939,UDS,127464,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
133330,primer-uds-north,29068,34.48035391217161,-5.164379402255658,UDS,127557,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
133336,primer-uds-north,30983,34.480362302067135,-5.161781853014368,UDS,127562,2,False,False,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
133346,primer-uds-north,17291,34.48038193283232,-5.180453039009653,UDS,127530,2,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
133384,primer-uds-south,33711,34.480436068613656,-5.2642589627840675,UDS,127608,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
133601,primer-uds-south,15213,34.48091268253309,-5.29483256234813,UDS,127816,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
133770,primer-uds-south,33660,34.481282779039134,-5.264329987905473,UDS,127980,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
133779,primer-uds-south,20445,34.48131495191578,-5.2861350712848,UDS,127988,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
133814,primer-uds-north,51892,34.481385630946235,-5.132675578352419,UDS,128019,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
133887,primer-uds-north,9718,34.48153484521896,-5.193416404959677,UDS,128091,1,True,True,False,False,False,False,False,False,True,True,False,False,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
134095,primer-uds-south,39466,34.48195117645119,-5.254787407945449,UDS,128296,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
134426,primer-uds-north,10560,34.482656050457706,-5.191817384721163,UDS,128616,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
134481,primer-uds-north,43691,34.48276503459202,-5.144430675512226,UDS,128670,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
134491,primer-uds-north,40029,34.48278819510917,-5.14945955495961,UDS,128679,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
134596,primer-uds-north,58766,34.48302129539243,-5.12333943669795,UDS,128780,2,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
134613,primer-uds-north,10661,34.483042896998946,-5.191620622263286,UDS,128797,1,True,True,False,False,False,False,False,False,True,True,False,False,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
134726,primer-uds-north,56204,34.48327132185903,-5.126878902311855,UDS,128905,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
134874,primer-uds-south,31954,34.48355520837384,-5.267123650291124,UDS,129043,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
134898,primer-uds-north,25768,34.483605309671916,-5.168929334327156,UDS,129066,1,True,True,False,False,True,False,False,False,True,True,False,True,False,1.0,False,False,spectroscopic LRD,published spectroscopic LRD list,,3.4724,list,3.4724,3.4707165,3.0
134996,primer-uds-north,36342,34.4838137629158,-5.154340542679149,UDS,129159,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
135082,primer-uds-south,16570,34.483970183385495,-5.292693249642098,UDS,129242,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
135123,primer-uds-south,43487,34.48405216390888,-5.248814580248525,UDS,129282,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
135217,primer-uds-north,27116,34.484230879329594,-5.16710808294773,UDS,129372,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
135276,primer-uds-north,30739,34.484364889280165,-5.162038237594039,UDS,129427,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
135329,primer-uds-north,14255,34.484503231032306,-5.185404385989626,UDS,129479,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
135350,primer-uds-south,21142,34.48454184182866,-5.284866830409515,UDS,129500,1,True,True,False,False,False,False,False,False,True,False,False,False,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
135451,primer-uds-north,49159,34.48473716470487,-5.136553354026665,UDS,129601,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
135575,primer-uds-north,13454,34.484998204421956,-5.186767409817896,UDS,129718,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
135638,primer-uds-north,33898,34.48516377174419,-5.157812970947257,UDS,129781,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
135808,primer-uds-north,17807,34.48552209801411,-5.179726265424163,UDS,129942,1,True,True,False,False,False,False,False,False,True,False,False,False,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
135901,primer-uds-north,58813,34.485730610452705,-5.123293609613639,UDS,130033,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
136095,primer-uds-north,33006,34.486108201362825,-5.159405589186171,UDS,130218,2,True,True,False,False,False,False,False,False,True,False,False,False,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
136104,primer-uds-south,45148,34.48612855616011,-5.246308580185489,UDS,130225,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
136304,primer-uds-north,57492,34.486562043789434,-5.125071556048232,UDS,130415,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
136361,primer-uds-north,61009,34.486681402638204,-5.120029916211652,UDS,130470,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
136383,primer-uds-north,32242,34.486723293944166,-5.160071872519632,UDS,130490,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
136385,primer-uds-north,14747,34.48678299193154,-5.184506824439227,UDS,130525,1,True,True,False,False,False,False,False,False,True,True,False,False,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
136406,primer-uds-north,33053,34.4867566040141,-5.158880334739895,UDS,130513,1,True,True,False,False,False,False,False,False,True,False,False,False,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
136443,primer-uds-south,38259,34.486836560737395,-5.256695850662535,UDS,130510,2,True,True,False,False,False,False,False,False,True,False,False,False,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
136487,primer-uds-north,39915,34.48692649398749,-5.149578562446936,UDS,130589,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
136674,primer-uds-south,34827,34.48729759596864,-5.262865532234667,UDS,130770,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
136768,primer-uds-north,41006,34.48746349988546,-5.148102266108331,UDS,130857,2,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
137148,primer-uds-north,36864,34.48822433755316,-5.1536640367533195,UDS,131215,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
137205,primer-uds-south,41497,34.488342215852846,-5.251835264435443,UDS,131271,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
